193.300	83.288	59.136	228.899	50.269	60.967	229.277	87.103	60.437	-98.769	83.470	-6.213	-172.897	33.847	-4.261	-166.144	-90.314	16.863
193.301	83.277	59.133	228.887	50.273	60.966	229.274	87.105	60.445	-98.768	83.474	-6.207	-172.897	33.848	-4.259	-166.156	-90.317	16.849
193.303	83.291	59.137	228.902	50.279	60.964	229.277	87.101	60.435	-98.757	83.474	-6.194	-172.897	33.848	-4.259	-166.156	-90.314	16.855
193.313	83.288	59.142	228.899	50.282	60.971	229.280	87.112	60.433	-98.756	83.473	-6.198	-172.895	33.859	-4.260	-166.155	-90.309	16.863
193.300	83.289	59.137	228.907	50.273	60.950	229.281	87.110	60.431	-98.754	83.479	-6.208	-172.897	33.850	-4.255	-166.144	-90.317	16.856
193.304	83.289	59.134	228.904	50.276	60.957	229.280	87.111	60.431	-98.753	83.479	-6.212	-172.894	33.856	-4.267	-166.144	-90.318	16.856
193.304	83.289	59.131	228.899	50.282	60.971	229.281	87.110	60.431	-98.743	83.480	-6.201	-172.897	33.848	-4.262	-166.144	-90.318	16.857
193.313	83.288	59.142	228.902	50.279	60.964	229.280	87.111	60.433	-98.742	83.481	-6.199	-172.897	33.845	-4.267	-166.132	-90.317	16.866
193.302	83.292	59.141	228.908	50.272	60.949	229.281	87.110	60.431	-98.742	83.473	-6.215	-172.894	33.855	-4.269	-166.132	-90.317	16.864
193.307	83.294	59.124	228.902	50.279	60.964	229.284	87.107	60.422	-98.730	83.479	-6.193	-172.885	33.849	-4.251	-166.128	-90.304	16.865
193.304	83.285	59.128	228.902	50.279	60.964	229.281	87.110	60.431	-98.726	83.487	-6.206	-172.897	33.848	-4.262	-166.128	-90.304	16.865
193.304	83.289	59.135	228.907	50.273	60.950	229.280	87.112	60.433	-98.740	83.478	-6.211	-172.895	33.859	-4.260	-166.128	-90.307	16.860
193.305	83.289	59.131	228.902	50.279	60.964	229.283	87.109	60.426	-98.730	83.472	-6.211	-172.883	33.855	-4.261	-166.132	-90.318	16.863
193.310	83.292	59.147	228.902	50.275	60.959	229.280	87.111	60.433	-98.729	83.478	-6.201	-172.898	33.849	-4.258	-166.132	-90.318	16.863
193.305	83.289	59.132	228.896	50.269	60.970	229.280	87.112	60.433	-98.729	83.478	-6.195	-172.893	33.861	-4.260	-166.121	-90.322	16.863
193.313	83.285	59.137	228.899	50.270	60.969	229.281	87.111	60.431	-98.729	83.477	-6.201	-172.898	33.846	-4.265	-166.144	-90.321	16.850
193.304	83.289	59.134	228.903	50.278	60.963	229.278	87.101	60.433	-98.729	83.471	-6.213	-172.897	33.848	-4.262	-166.129	-90.311	16.852
193.304	83.289	59.133	228.901	50.267	60.962	229.280	87.111	60.431	-98.729	83.472	-6.209	-172.897	33.846	-4.265	-166.145	-90.327	16.840
193.310	83.291	59.149	228.902	50.279	60.964	229.281	87.110	60.430	-98.722	83.460	-6.201	-172.897	33.846	-4.265	-166.133	-90.324	16.852
193.294	83.287	59.122	228.899	50.269	60.967	229.277	87.103	60.437	-98.733	83.459	-6.212	-172.897	33.846	-4.264	-166.144	-90.323	16.846
193.301	83.288	59.137	228.889	50.271	60.963	229.278	87.113	60.439	-98.733	83.457	-6.215	-172.897	33.848	-4.259	-166.145	-90.327	16.840
193.292	83.278	59.125	228.896	50.272	60.977	229.281	87.110	60.431	-98.733	83.461	-6.208	-172.897	33.850	-4.254	-166.144	-90.321	16.849
193.312	83.290	59.144	228.896	50.269	60.970	229.278	87.100	60.432	-98.732	83.460	-6.212	-172.897	33.847	-4.262	-166.141	-90.316	16.837
193.301	83.277	59.133	228.896	50.269	60.970	229.278	87.100	60.434	-98.721	83.458	-6.206	-172.897	33.848	-4.262	-166.141	-90.310	16.847
193.303	83.286	59.131	228.900	50.265	60.962	229.281	87.110	60.430	-98.722	83.461	-6.198	-172.897	33.848	-4.262	-166.130	-90.314	16.846
193.298	83.284	59.146	228.897	50.268	60.969	229.275	87.104	60.442	-98.722	83.462	-6.197	-172.884	33.858	-4.254	-166.140	-90.309	16.847
193.313	83.296	59.140	228.903	50.278	60.963	229.277	87.102	60.437	-98.732	83.460	-6.210	-172.894	33.857	-4.265	-166.152	-90.312	16.836
193.304	83.285	59.129	228.899	50.269	60.967	229.278	87.101	60.436	-98.720	83.464	-6.195	-172.883	33.858	-4.254	-166.144	-90.323	16.844
193.295	83.290	59.127	228.903	50.278	60.963	229.281	87.110	60.430	-98.718	83.469	-6.209	-172.882	33.859	-4.254	-166.141	-90.319	16.829
193.304	83.289	59.134	228.902	50.279	60.964	229.280	87.111	60.432	-98.718	83.470	-6.206	-172.893	33.863	-4.253	-166.136	-90.302	16.837
193.304	83.289	59.133	228.899	50.270	60.969	229.281	87.114	60.437	-98.718	83.469	-6.207	-172.880	33.875	-4.241	-166.140	-90.312	16.841
193.302	83.287	59.134	228.903	50.278	60.963	229.280	87.115	60.436	-98.717	83.471	-6.206	-172.881	33.866	-4.262	-166.148	-90.304	16.825
193.316	83.297	59.138	228.902	50.279	60.964	229.280	87.111	60.433	-98.714	83.480	-6.214	-172.893	33.860	-4.263	-166.125	-90.305	16.837
193.316	83.294	59.131	228.903	50.278	60.963	229.281	87.110	60.429	-98.716	83.471	-6.205	-172.882	33.859	-4.256	-166.136	-90.301	16.837
193.314	83.299	59.142	228.902	50.279	60.964	229.283	87.108	60.424	-98.702	83.476	-6.213	-172.890	33.870	-4.267	-166.125	-90.306	16.837
193.305	83.288	59.130	228.902	50.279	60.964	229.281	87.111	60.431	-98.697	83.493	-6.204	-172.890	33.870	-4.267	-166.125	-90.306	16.839
193.302	83.287	59.132	228.902	50.279	60.964	229.281	87.110	60.431	-98.698	83.491	-6.204	-172.882	33.859	-4.257	-166.125	-90.305	16.839
193.304	83.289	59.134	228.902	50.279	60.964	229.278	87.114	60.440	-98.700	83.480	-6.206	-172.893	33.861	-4.261	-166.109	-90.292	16.846
193.307	83.294	59.124	228.903	50.278	60.963	229.281	87.110	60.429	-98.700	83.485	-6.197	-172.894	33.863	-4.256	-166.125	-90.302	16.845
193.304	83.285	59.127	228.902	50.279	60.964	229.280	87.111	60.433	-98.697	83.488	-6.214	-172.893	33.861	-4.260	-166.124	-90.301	16.844
193.295	83.286	59.120	228.902	50.279	60.964	229.281	87.110	60.429	-98.703	83.470	-6.201	-172.894	33.857	-4.268	-166.124	-90.303	16.843
193.311	83.290	59.147	228.907	50.273	60.950	229.280	87.114	60.437	-98.701	83.478	-6.210	-172.893	33.860	-4.263	-166.124	-90.298	16.851
193.302	83.287	59.131	228.902	50.279	60.964	229.280	87.111	60.432	-98.702	83.475	-6.216	-172.893	33.861	-4.261	-166.125	-90.305	16.839
193.304	83.290	59.132	228.903	50.278	60.963	229.280	87.111	60.432	-98.690	83.478	-6.199	-172.893	33.861	-4.260	-166.125	-90.300	16.849
193.313	83.284	59.135	228.899	50.266	60.963	229.280	87.111	60.433	-98.704	83.464	-6.213	-172.882	33.862	-4.247	-166.141	-90.313	16.841
193.304	83.285	59.128	228.902	50.275	60.959	229.280	87.111	60.432	-98.705	83.466	-6.208	-172.883	33.854	-4.264	-166.140	-90.313	16.841
193.302	83.291	59.140	228.907	50.273	60.950	229.281	87.110	60.430	-98.708	83.453	-6.210	-172.893	33.863	-4.256	-166.141	-90.315	16.836
193.313	83.284	59.136	228.900	50.265	60.962	229.278	87.100	60.434	-98.707	83.456	-6.205	-172.883	33.854	-4.264	-166.153	-90.315	16.828
