001685031	8.425150e+009
001685032	8.425155e+009
001685033	8.425160e+009
001685034	8.425165e+009
001685035	8.425170e+009
001685036	8.425175e+009
001685037	8.425180e+009
001685038	8.425185e+009
001685039	8.425190e+009
001685040	8.425195e+009
001685041	8.425200e+009
001685042	8.425205e+009
001685043	8.425210e+009
001685044	8.425215e+009
001685045	8.425220e+009
001685046	8.425225e+009
001685047	8.425230e+009
001685048	8.425235e+009
001685049	8.425240e+009
001685050	8.425245e+009
001685051	8.425250e+009
001685052	8.425255e+009
001685053	8.425260e+009
001685054	8.425265e+009
001685055	8.425270e+009
001685056	8.425275e+009
001685057	8.425280e+009
001685058	8.425285e+009
001685059	8.425290e+009
001685060	8.425295e+009
001685061	8.425300e+009
001685062	8.425305e+009
001685063	8.425310e+009
001685064	8.425315e+009
001685065	8.425320e+009
001685066	8.425325e+009
001685067	8.425330e+009
001685068	8.425335e+009
001685069	8.425340e+009
001685070	8.425345e+009
001685071	8.425350e+009
001685072	8.425355e+009
001685073	8.425360e+009
001685074	8.425365e+009
001685075	8.425370e+009
001685076	8.425375e+009
001685077	8.425380e+009
001685078	8.425385e+009
001685079	8.425390e+009
001685080	8.425395e+009
001685081	8.425400e+009
001685082	8.425405e+009
001685083	8.425410e+009
001685084	8.425415e+009
001685085	8.425420e+009
001685086	8.425425e+009
001685087	8.425430e+009
001685088	8.425435e+009
001685089	8.425440e+009
001685090	8.425445e+009
001685091	8.425450e+009
001685092	8.425455e+009
001685093	8.425460e+009
001685094	8.425465e+009
001685095	8.425470e+009
001685096	8.425475e+009
001685097	8.425480e+009
001685098	8.425485e+009
001685099	8.425490e+009
001685100	8.425495e+009
001685101	8.425500e+009
001685102	8.425505e+009
001685103	8.425510e+009
001685104	8.425515e+009
001685105	8.425520e+009
001685106	8.425525e+009
001685107	8.425530e+009
001685108	8.425535e+009
001685109	8.425540e+009
001685110	8.425545e+009
001685111	8.425550e+009
001685112	8.425555e+009
001685113	8.425560e+009
001685114	8.425565e+009
001685115	8.425570e+009
001685116	8.425575e+009
001685117	8.425580e+009
001685118	8.425585e+009
001685119	8.425590e+009
001685120	8.425595e+009
001685121	8.425600e+009
001685122	8.425605e+009
001685123	8.425610e+009
001685124	8.425615e+009
001685125	8.425620e+009
001685126	8.425625e+009
001685127	8.425630e+009
001685128	8.425635e+009
001685129	8.425640e+009
001685130	8.425645e+009
001685131	8.425650e+009
001685132	8.425655e+009
001685133	8.425660e+009
001685134	8.425665e+009
001685135	8.425670e+009
001685136	8.425675e+009
001685137	8.425680e+009
001685138	8.425685e+009
001685139	8.425690e+009
001685140	8.425695e+009
001685141	8.425700e+009
001685142	8.425705e+009
001685143	8.425710e+009
001685144	8.425715e+009
001685145	8.425720e+009
001685146	8.425725e+009
001685147	8.425730e+009
001685148	8.425735e+009
001685149	8.425740e+009
001685150	8.425745e+009
001685151	8.425750e+009
001685152	8.425755e+009
001685153	8.425760e+009
001685154	8.425765e+009
001685155	8.425770e+009
001685156	8.425775e+009
001685157	8.425780e+009
001685158	8.425785e+009
001685159	8.425790e+009
001685160	8.425795e+009
001685161	8.425800e+009
001685162	8.425805e+009
001685163	8.425810e+009
001685164	8.425815e+009
001685165	8.425820e+009
001685166	8.425825e+009
001685167	8.425830e+009
001685168	8.425835e+009
001685169	8.425840e+009
001685170	8.425845e+009
001685171	8.425850e+009
001685172	8.425855e+009
001685173	8.425860e+009
001685174	8.425865e+009
001685175	8.425870e+009
001685176	8.425875e+009
001685177	8.425880e+009
001685178	8.425885e+009
001685179	8.425890e+009
001685180	8.425895e+009
001685181	8.425900e+009
001685182	8.425905e+009
001685183	8.425910e+009
001685184	8.425915e+009
001685185	8.425920e+009
001685186	8.425925e+009
001685187	8.425930e+009
001685188	8.425935e+009
001685189	8.425940e+009
001685190	8.425945e+009
001685191	8.425950e+009
001685192	8.425955e+009
001685193	8.425960e+009
001685194	8.425965e+009
001685195	8.425970e+009
001685196	8.425975e+009
001685197	8.425980e+009
