001511447	7.557230e+009
001511448	7.557235e+009
001511449	7.557240e+009
001511450	7.557245e+009
001511451	7.557250e+009
001511452	7.557255e+009
001511453	7.557260e+009
001511454	7.557265e+009
001511455	7.557270e+009
001511456	7.557275e+009
001511457	7.557280e+009
001511458	7.557285e+009
001511459	7.557290e+009
001511460	7.557295e+009
001511461	7.557300e+009
001511462	7.557305e+009
001511463	7.557310e+009
001511464	7.557315e+009
001511465	7.557320e+009
001511466	7.557325e+009
001511467	7.557330e+009
001511468	7.557335e+009
001511469	7.557340e+009
001511470	7.557345e+009
001511471	7.557350e+009
001511472	7.557355e+009
001511473	7.557360e+009
001511474	7.557365e+009
001511475	7.557370e+009
001511476	7.557375e+009
001511477	7.557380e+009
001511478	7.557385e+009
001511479	7.557390e+009
001511480	7.557395e+009
001511481	7.557400e+009
001511482	7.557405e+009
001511483	7.557410e+009
001511484	7.557415e+009
001511485	7.557420e+009
001511486	7.557425e+009
001511487	7.557430e+009
001511488	7.557435e+009
001511489	7.557440e+009
001511490	7.557445e+009
001511491	7.557450e+009
001511492	7.557455e+009
001511493	7.557460e+009
001511494	7.557465e+009
001511495	7.557470e+009
001511496	7.557475e+009
001511497	7.557480e+009
001511498	7.557485e+009
001511499	7.557490e+009
001511500	7.557495e+009
001511501	7.557500e+009
001511502	7.557505e+009
001511503	7.557510e+009
001511504	7.557515e+009
001511505	7.557520e+009
001511506	7.557525e+009
001511507	7.557530e+009
001511508	7.557535e+009
001511509	7.557540e+009
001511510	7.557545e+009
001511511	7.557550e+009
001511512	7.557555e+009
001511513	7.557560e+009
001511514	7.557565e+009
001511515	7.557570e+009
001511516	7.557575e+009
001511517	7.557580e+009
001511518	7.557585e+009
001511519	7.557590e+009
001511520	7.557595e+009
001511521	7.557600e+009
001511522	7.557605e+009
001511523	7.557610e+009
001511524	7.557615e+009
001511525	7.557620e+009
001511526	7.557625e+009
001511527	7.557630e+009
001511528	7.557635e+009
001511529	7.557640e+009
001511530	7.557645e+009
001511531	7.557650e+009
001511532	7.557655e+009
001511533	7.557660e+009
001511534	7.557665e+009
001511535	7.557670e+009
001511536	7.557675e+009
001511537	7.557680e+009
001511538	7.557685e+009
001511539	7.557690e+009
001511540	7.557695e+009
001511541	7.557700e+009
001511542	7.557705e+009
001511543	7.557710e+009
001511544	7.557715e+009
001511545	7.557720e+009
001511546	7.557725e+009
001511547	7.557730e+009
001511548	7.557735e+009
001511549	7.557740e+009
001511550	7.557745e+009
001511551	7.557750e+009
001511552	7.557755e+009
001511553	7.557760e+009
001511554	7.557765e+009
001511555	7.557770e+009
001511556	7.557775e+009
001511557	7.557780e+009
001511558	7.557785e+009
001511559	7.557790e+009
001511560	7.557795e+009
001511561	7.557800e+009
001511562	7.557805e+009
001511563	7.557810e+009
001511564	7.557815e+009
001511565	7.557820e+009
001511566	7.557825e+009
001511567	7.557830e+009
001511568	7.557835e+009
001511569	7.557840e+009
001511570	7.557845e+009
001511571	7.557850e+009
001511572	7.557855e+009
001511573	7.557860e+009
001511574	7.557865e+009
001511575	7.557870e+009
001511576	7.557875e+009
001511577	7.557880e+009
001511578	7.557885e+009
001511579	7.557890e+009
001511580	7.557895e+009
001511581	7.557900e+009
001511582	7.557905e+009
001511583	7.557910e+009
001511584	7.557915e+009
001511585	7.557920e+009
001511586	7.557925e+009
001511587	7.557930e+009
001511588	7.557935e+009
001511589	7.557940e+009
001511590	7.557945e+009
001511591	7.557950e+009
001511592	7.557955e+009
001511593	7.557960e+009
001511594	7.557965e+009
001511595	7.557970e+009
001511596	7.557975e+009
001511597	7.557980e+009
001511598	7.557985e+009
001511599	7.557990e+009
001511600	7.557995e+009
001511601	7.558000e+009
001511602	7.558005e+009
001511603	7.558010e+009
001511604	7.558015e+009
001511605	7.558020e+009
001511606	7.558025e+009
001511607	7.558030e+009
001511608	7.558035e+009
001511609	7.558040e+009
001511610	7.558045e+009
001511611	7.558050e+009
001511612	7.558055e+009
001511613	7.558060e+009
001511614	7.558065e+009
001511615	7.558070e+009
001511616	7.558075e+009
001511617	7.558080e+009
001511618	7.558085e+009
001511619	7.558090e+009
001511620	7.558095e+009
001511621	7.558100e+009
001511622	7.558105e+009
001511623	7.558110e+009
001511624	7.558115e+009
001511625	7.558120e+009
001511626	7.558125e+009
001511627	7.558130e+009
001511628	7.558135e+009
001511629	7.558140e+009
001511630	7.558145e+009
001511631	7.558150e+009
001511632	7.558155e+009
001511633	7.558160e+009
001511634	7.558165e+009
001511635	7.558170e+009
001511636	7.558175e+009
001511637	7.558180e+009
001511638	7.558185e+009
001511639	7.558190e+009
001511640	7.558195e+009
001511641	7.558200e+009
001511642	7.558205e+009
001511643	7.558210e+009
001511644	7.558215e+009
001511645	7.558220e+009
001511646	7.558225e+009
001511647	7.558230e+009
001511648	7.558235e+009
001511649	7.558240e+009
001511650	7.558245e+009
001511651	7.558250e+009
001511652	7.558255e+009
001511653	7.558260e+009
001511654	7.558265e+009
001511655	7.558270e+009
001511656	7.558275e+009
001511657	7.558280e+009
001511658	7.558285e+009
001511659	7.558290e+009
001511660	7.558295e+009
001511661	7.558300e+009
001511662	7.558305e+009
001511663	7.558310e+009
001511664	7.558315e+009
001511665	7.558320e+009
001511666	7.558325e+009
001511667	7.558330e+009
001511668	7.558335e+009
001511669	7.558340e+009
001511670	7.558345e+009
001511671	7.558350e+009
001511672	7.558355e+009
001511673	7.558360e+009
