001506699	7.533490e+009
001506700	7.533495e+009
001506701	7.533500e+009
001506702	7.533505e+009
001506703	7.533510e+009
001506704	7.533515e+009
001506705	7.533520e+009
001506706	7.533525e+009
001506707	7.533530e+009
001506708	7.533535e+009
001506709	7.533540e+009
001506710	7.533545e+009
001506711	7.533550e+009
001506712	7.533555e+009
001506713	7.533560e+009
001506714	7.533565e+009
001506715	7.533570e+009
001506716	7.533575e+009
001506717	7.533580e+009
001506718	7.533585e+009
001506719	7.533590e+009
001506720	7.533595e+009
001506721	7.533600e+009
001506722	7.533605e+009
001506723	7.533610e+009
001506724	7.533615e+009
001506725	7.533620e+009
001506726	7.533625e+009
001506727	7.533630e+009
001506728	7.533635e+009
001506729	7.533640e+009
001506730	7.533645e+009
001506731	7.533650e+009
001506732	7.533655e+009
001506733	7.533660e+009
001506734	7.533665e+009
001506735	7.533670e+009
001506736	7.533675e+009
001506737	7.533680e+009
001506738	7.533685e+009
001506739	7.533690e+009
001506740	7.533695e+009
001506741	7.533700e+009
001506742	7.533705e+009
001506743	7.533710e+009
001506744	7.533715e+009
001506745	7.533720e+009
001506746	7.533725e+009
001506747	7.533730e+009
001506748	7.533735e+009
001506749	7.533740e+009
001506750	7.533745e+009
001506751	7.533750e+009
001506752	7.533755e+009
001506753	7.533760e+009
001506754	7.533765e+009
001506755	7.533770e+009
001506756	7.533775e+009
001506757	7.533780e+009
001506758	7.533785e+009
001506759	7.533790e+009
001506760	7.533795e+009
001506761	7.533800e+009
001506762	7.533805e+009
001506763	7.533810e+009
001506764	7.533815e+009
001506765	7.533820e+009
001506766	7.533825e+009
001506767	7.533830e+009
001506768	7.533835e+009
001506769	7.533840e+009
001506770	7.533845e+009
001506771	7.533850e+009
001506772	7.533855e+009
001506773	7.533860e+009
001506774	7.533865e+009
001506775	7.533870e+009
001506776	7.533875e+009
001506777	7.533880e+009
001506778	7.533885e+009
001506779	7.533890e+009
001506780	7.533895e+009
001506781	7.533900e+009
001506782	7.533905e+009
001506783	7.533910e+009
001506784	7.533915e+009
001506785	7.533920e+009
001506786	7.533925e+009
001506787	7.533930e+009
001506788	7.533935e+009
001506789	7.533940e+009
001506790	7.533945e+009
001506791	7.533950e+009
001506792	7.533955e+009
001506793	7.533960e+009
001506794	7.533965e+009
001506795	7.533970e+009
001506796	7.533975e+009
001506797	7.533980e+009
001506798	7.533985e+009
001506799	7.533990e+009
001506800	7.533995e+009
001506801	7.534000e+009
001506802	7.534005e+009
001506803	7.534010e+009
001506804	7.534015e+009
001506805	7.534020e+009
001506806	7.534025e+009
001506807	7.534030e+009
001506808	7.534035e+009
001506809	7.534040e+009
001506810	7.534045e+009
001506811	7.534050e+009
001506812	7.534055e+009
001506813	7.534060e+009
001506814	7.534065e+009
001506815	7.534070e+009
001506816	7.534075e+009
001506817	7.534080e+009
001506818	7.534085e+009
001506819	7.534090e+009
001506820	7.534095e+009
001506821	7.534100e+009
001506822	7.534105e+009
001506823	7.534110e+009
001506824	7.534115e+009
001506825	7.534120e+009
001506826	7.534125e+009
001506827	7.534130e+009
001506828	7.534135e+009
001506829	7.534140e+009
001506830	7.534145e+009
001506831	7.534150e+009
001506832	7.534155e+009
001506833	7.534160e+009
001506834	7.534165e+009
001506835	7.534170e+009
001506836	7.534175e+009
001506837	7.534180e+009
001506838	7.534185e+009
001506839	7.534190e+009
001506840	7.534195e+009
001506841	7.534200e+009
001506842	7.534205e+009
001506843	7.534210e+009
001506844	7.534215e+009
001506845	7.534220e+009
001506846	7.534225e+009
001506847	7.534230e+009
001506848	7.534235e+009
001506849	7.534240e+009
001506850	7.534245e+009
001506851	7.534250e+009
001506852	7.534255e+009
001506853	7.534260e+009
001506854	7.534265e+009
001506855	7.534270e+009
001506856	7.534275e+009
001506857	7.534280e+009
001506858	7.534285e+009
001506859	7.534290e+009
001506860	7.534295e+009
001506861	7.534300e+009
001506862	7.534305e+009
001506863	7.534310e+009
001506864	7.534315e+009
001506865	7.534320e+009
001506866	7.534325e+009
001506867	7.534330e+009
001506868	7.534335e+009
001506869	7.534340e+009
001506870	7.534345e+009
001506871	7.534350e+009
001506872	7.534355e+009
001506873	7.534360e+009
001506874	7.534365e+009
001506875	7.534370e+009
001506876	7.534375e+009
001506877	7.534380e+009
001506878	7.534385e+009
001506879	7.534390e+009
001506880	7.534395e+009
001506881	7.534400e+009
001506882	7.534405e+009
001506883	7.534410e+009
001506884	7.534415e+009
001506885	7.534420e+009
001506886	7.534425e+009
001506887	7.534430e+009
001506888	7.534435e+009
001506889	7.534440e+009
001506890	7.534445e+009
001506891	7.534450e+009
001506892	7.534455e+009
001506893	7.534460e+009
001506894	7.534465e+009
001506895	7.534470e+009
001506896	7.534475e+009
001506897	7.534480e+009
001506898	7.534485e+009
001506899	7.534490e+009
001506900	7.534495e+009
001506901	7.534500e+009
001506902	7.534505e+009
001506903	7.534510e+009
001506904	7.534515e+009
001506905	7.534520e+009
001506906	7.534525e+009
001506907	7.534530e+009
001506908	7.534535e+009
001506909	7.534540e+009
001506910	7.534545e+009
001506911	7.534550e+009
001506912	7.534555e+009
001506913	7.534560e+009
001506914	7.534565e+009
001506915	7.534570e+009
001506916	7.534575e+009
001506917	7.534580e+009
001506918	7.534585e+009
001506919	7.534590e+009
001506920	7.534595e+009
001506921	7.534600e+009
001506922	7.534605e+009
001506923	7.534610e+009
001506924	7.534615e+009
001506925	7.534620e+009
001506926	7.534625e+009
001506927	7.534630e+009
001506928	7.534635e+009
001506929	7.534640e+009
001506930	7.534645e+009
001506931	7.534650e+009
001506932	7.534655e+009
001506933	7.534660e+009
001506934	7.534665e+009
001506935	7.534670e+009
001506936	7.534675e+009
001506937	7.534680e+009
001506938	7.534685e+009
001506939	7.534690e+009
001506940	7.534695e+009
001506941	7.534700e+009
001506942	7.534705e+009
001506943	7.534710e+009
001506944	7.534715e+009
001506945	7.534720e+009
001506946	7.534725e+009
001506947	7.534730e+009
001506948	7.534735e+009
001506949	7.534740e+009
001506950	7.534745e+009
001506951	7.534750e+009
001506952	7.534755e+009
001506953	7.534760e+009
001506954	7.534765e+009
001506955	7.534770e+009
001506956	7.534775e+009
001506957	7.534780e+009
001506958	7.534785e+009
001506959	7.534790e+009
001506960	7.534795e+009
