163.17	33.48	21.767	-160.09	41.521	-15.138	-141.14	33.335	-17.336	-172.77	-0.66264	39.611	-246.03	-24.121	25.875	-227.93	-64.833	9.3877
163.18	33.472	21.762	-160.06	41.542	-15.124	-141.13	33.332	-17.341	-172.72	-0.6557	39.541	-246.02	-24.103	25.867	-227.93	-64.826	9.3764
163.17	33.48	21.766	-160.06	41.541	-15.144	-141.12	33.343	-17.341	-172.65	-0.57588	39.583	-246.02	-24.093	25.859	-227.92	-64.807	9.3728
163.17	33.474	21.763	-160.04	41.559	-15.135	-141.13	33.343	-17.456	-172.66	-0.57704	39.6	-246	-24.073	25.845	-227.93	-64.805	9.3641
163.18	33.475	21.764	-160.05	41.563	-15.156	-141.14	33.316	-17.543	-172.73	-0.6239	39.579	-245.99	-24.062	25.842	-227.93	-64.783	9.3546
163.17	33.48	21.767	-160.04	41.558	-15.154	-141.09	33.339	-17.498	-172.73	-0.61773	39.569	-245.97	-24.058	25.826	-227.93	-64.774	9.3422
163.17	33.48	21.766	-160.01	41.579	-15.134	-141.09	33.33	-17.519	-172.72	-0.61967	39.563	-245.95	-24.05	25.823	-227.94	-64.769	9.3226
163.18	33.475	21.764	-160.01	41.579	-15.141	-141.08	33.336	-17.516	-172.66	-0.63653	39.48	-245.95	-24.05	25.823	-227.96	-64.767	9.3077
163.18	33.476	21.769	-160.01	41.578	-15.154	-141.09	33.329	-17.559	-172.58	-0.56131	39.547	-245.94	-24.034	25.809	-227.93	-64.759	9.3192
163.17	33.48	21.767	-160	41.586	-15.151	-141.08	33.333	-17.548	-172.58	-0.54303	39.579	-245.92	-24.03	25.817	-227.95	-64.748	9.2557
163.18	33.486	21.767	-160	41.591	-15.175	-141.09	33.328	-17.572	-172.54	-0.52506	39.587	-245.93	-24.028	25.802	-227.94	-64.746	9.2526
163.18	33.475	21.764	-160.01	41.59	-15.173	-141.11	33.308	-17.594	-172.55	-0.52934	39.583	-245.91	-24.019	25.812	-227.95	-64.739	9.2482
163.18	33.475	21.764	-160	41.591	-15.175	-141.08	33.323	-17.57	-172.57	-0.51793	39.597	-245.91	-24.014	25.805	-227.96	-64.728	9.2742
163.18	33.475	21.764	-160	41.591	-15.175	-141.09	33.319	-17.567	-172.57	-0.52099	39.562	-245.91	-24.017	25.797	-227.97	-64.732	9.2653
163.17	33.473	21.758	-160	41.6	-15.173	-141.08	33.323	-17.57	-172.57	-0.51954	39.582	-245.9	-24.011	25.79	-227.97	-64.735	9.2635
163.17	33.478	21.773	-160	41.591	-15.175	-141.09	33.328	-17.572	-172.58	-0.50714	39.582	-245.91	-24.022	25.782	-227.97	-64.734	9.2123
163.17	33.469	21.764	-159.99	41.586	-15.173	-141.08	33.323	-17.57	-172.56	-0.51221	39.575	-245.91	-24.025	25.782	-227.98	-64.736	9.198
163.17	33.474	21.763	-160	41.593	-15.162	-141.08	33.317	-17.56	-172.58	-0.52446	39.581	-245.88	-24.037	25.785	-227.99	-64.748	9.1814
