137.64	-0.32596	20.285	-42.197	-0.87763	-13.969	-16.103	2.2633	-17.43	-13.068	-58.543	41.755	-77.589	-121.62	26.857	-57.042	-147.57	-2.7918
137.64	-0.31611	20.29	-42.191	-0.87707	-13.965	-16.097	2.2673	-17.425	-13.062	-58.552	41.752	-77.582	-121.62	26.863	-57.044	-147.57	-2.7954
137.64	-0.32847	20.282	-42.19	-0.87833	-13.951	-16.1	2.2609	-17.416	-13.085	-58.555	41.738	-77.576	-121.62	26.862	-57.041	-147.57	-2.7939
137.65	-0.32642	20.287	-42.199	-0.87976	-13.97	-16.103	2.2633	-17.43	-13.074	-58.557	41.73	-77.578	-121.63	26.858	-57.044	-147.59	-2.7876
137.64	-0.32058	20.285	-42.199	-0.88207	-13.958	-16.097	2.2658	-17.411	-13.073	-58.559	41.743	-77.572	-121.62	26.863	-57.042	-147.59	-2.7867
137.64	-0.31633	20.29	-42.208	-0.88699	-13.979	-16.111	2.255	-17.425	-13.076	-58.559	41.729	-77.579	-121.63	26.859	-57.04	-147.59	-2.802
137.63	-0.32291	20.282	-42.199	-0.87976	-13.97	-16.106	2.2589	-17.419	-13.076	-58.558	41.73	-77.582	-121.63	26.856	-57.041	-147.59	-2.7983
137.64	-0.32061	20.284	-42.199	-0.88207	-13.958	-16.105	2.2589	-17.419	-13.074	-58.558	41.728	-77.582	-121.63	26.856	-57.038	-147.58	-2.8096
137.64	-0.32077	20.285	-42.196	-0.87857	-13.969	-16.112	2.2549	-17.425	-13.084	-58.55	41.729	-77.589	-121.62	26.856	-57.043	-147.59	-2.7984
137.64	-0.32812	20.283	-42.21	-0.88785	-13.967	-16.106	2.2574	-17.406	-13.081	-58.549	41.744	-77.594	-121.62	26.853	-57.036	-147.58	-2.8074
137.64	-0.31564	20.276	-42.219	-0.88927	-13.988	-16.111	2.2661	-17.403	-13.092	-58.545	41.743	-77.594	-121.62	26.853	-57.04	-147.58	-2.7986
137.64	-0.31774	20.275	-42.213	-0.88747	-13.983	-16.112	2.2661	-17.403	-13.096	-58.545	41.739	-77.599	-121.62	26.837	-57.032	-147.58	-2.792
137.64	-0.31823	20.286	-42.217	-0.87784	-13.98	-16.111	2.2661	-17.403	-13.095	-58.545	41.739	-77.594	-121.62	26.841	-57.047	-147.58	-2.7958
137.65	-0.31397	20.293	-42.22	-0.89001	-13.989	-16.118	2.2631	-17.41	-13.096	-58.545	41.739	-77.594	-121.62	26.841	-57.04	-147.57	-2.806
137.65	-0.31371	20.28	-42.221	-0.87825	-13.982	-16.114	2.267	-17.403	-13.093	-58.531	41.736	-77.594	-121.62	26.841	-57.043	-147.57	-2.794
137.64	-0.31368	20.28	-42.211	-0.8738	-13.974	-16.118	2.2631	-17.41	-13.088	-58.527	41.738	-77.591	-121.62	26.842	-57.041	-147.57	-2.7943
137.64	-0.31583	20.276	-42.223	-0.87971	-13.984	-16.118	2.2631	-17.41	-13.085	-58.537	41.734	-77.591	-121.62	26.842	-57.04	-147.57	-2.7936
137.64	-0.31713	20.288	-42.22	-0.87714	-13.983	-16.106	2.2716	-17.411	-13.086	-58.525	41.74	-77.589	-121.62	26.843	-57.039	-147.57	-2.804
137.65	-0.31139	20.283	-42.221	-0.87722	-13.982	-16.112	2.2676	-17.416	-13.091	-58.529	41.736	-77.585	-121.61	26.846	-57.042	-147.57	-2.8068
137.65	-0.31139	20.283	-42.214	-0.87308	-13.977	-16.111	2.2661	-17.403	-13.097	-58.532	41.731	-77.591	-121.62	26.842	-57.04	-147.57	-2.7926
137.64	-0.31369	20.28	-42.219	-0.87611	-13.981	-16.113	2.2671	-17.404	-13.098	-58.531	41.718	-77.585	-121.61	26.834	-57.039	-147.57	-2.804
137.65	-0.31401	20.293	-42.218	-0.87603	-13.981	-16.118	2.2631	-17.41	-13.096	-58.53	41.719	-77.591	-121.62	26.842	-57.042	-147.56	-2.7997
137.64	-0.31455	20.277	-42.223	-0.87699	-13.998	-16.114	2.2633	-17.405	-13.094	-58.528	41.736	-77.594	-121.61	26.844	-57.052	-147.56	-2.8085
137.65	-0.31136	20.283	-42.226	-0.87899	-13.987	-16.119	2.2615	-17.396	-13.096	-58.531	41.732	-77.597	-121.61	26.844	-57.047	-147.56	-2.8028
137.64	-0.31649	20.29	-42.222	-0.87825	-13.984	-16.114	2.276	-17.397	-13.103	-58.525	41.746	-77.597	-121.61	26.845	-57.046	-147.56	-2.7914
137.64	-0.32081	20.284	-42.229	-0.87187	-13.983	-16.114	2.2618	-17.392	-13.111	-58.528	41.74	-77.607	-121.61	26.836	-57.046	-147.56	-2.7902
137.64	-0.31616	20.289	-42.226	-0.87899	-13.987	-16.12	2.2705	-17.389	-13.111	-58.528	41.74	-77.598	-121.61	26.842	-57.049	-147.56	-2.7934
137.65	-0.32401	20.289	-42.227	-0.88005	-13.987	-16.118	2.2616	-17.396	-13.109	-58.526	41.728	-77.598	-121.61	26.843	-57.048	-147.56	-2.7936
137.65	-0.32335	20.275	-42.23	-0.88191	-13.992	-16.127	2.2674	-17.396	-13.108	-58.514	41.748	-77.597	-121.62	26.838	-57.039	-147.57	-2.8022
137.64	-0.31634	20.29	-42.225	-0.87793	-13.986	-16.116	2.2611	-17.379	-13.098	-58.519	41.738	-77.597	-121.61	26.842	-57.042	-147.57	-2.817
137.64	-0.31778	20.275	-42.231	-0.87015	-13.985	-16.121	2.2699	-17.377	-13.114	-58.517	41.73	-77.59	-121.62	26.842	-57.036	-147.57	-2.8035
137.65	-0.32405	20.289	-42.232	-0.87117	-13.986	-16.122	2.2587	-17.398	-13.103	-58.519	41.721	-77.588	-121.62	26.831	-57.042	-147.57	-2.8062
137.65	-0.32143	20.279	-42.229	-0.88087	-13.99	-16.117	2.2626	-17.392	-13.102	-58.523	41.734	-77.588	-121.62	26.842	-57.029	-147.58	-2.8061
137.64	-0.31369	20.28	-42.229	-0.86928	-13.984	-16.113	2.2603	-17.379	-13.115	-58.517	41.717	-77.583	-121.61	26.835	-57.028	-147.58	-2.8064
137.64	-0.31801	20.274	-42.239	-0.87427	-14.004	-16.113	2.2603	-17.379	-13.094	-58.514	41.729	-77.569	-121.62	26.839	-57.017	-147.57	-2.809
137.64	-0.31455	20.277	-42.232	-0.87049	-13.985	-16.122	2.2587	-17.398	-13.1	-58.519	41.722	-77.572	-121.62	26.836	-57.008	-147.57	-2.799
137.65	-0.31288	20.295	-42.233	-0.86991	-14	-16.121	2.2587	-17.399	-13.098	-58.517	41.711	-77.562	-121.61	26.844	-57.021	-147.57	-2.8126
137.64	-0.31477	20.277	-42.235	-0.87236	-13.988	-16.109	2.2657	-17.386	-13.093	-58.512	41.716	-77.555	-121.61	26.835	-56.997	-147.57	-2.8103
137.64	-0.31565	20.276	-42.23	-0.86905	-13.983	-16.115	2.2632	-17.405	-13.087	-58.507	41.722	-77.56	-121.61	26.832	-57.011	-147.58	-2.8122
137.65	-0.3114	20.283	-42.23	-0.86936	-13.984	-16.114	2.2618	-17.392	-13.093	-58.511	41.703	-77.559	-121.61	26.833	-57.001	-147.56	-2.8097
137.65	-0.31244	20.282	-42.225	-0.86373	-13.993	-16.106	2.2685	-17.384	-13.092	-58.51	41.704	-77.546	-121.61	26.837	-57	-147.57	-2.8151
137.65	-0.31137	20.283	-42.223	-0.86184	-13.991	-16.109	2.2672	-17.4	-13.077	-58.5	41.717	-77.55	-121.6	26.838	-56.989	-147.57	-2.8171
137.65	-0.3114	20.283	-42.223	-0.86192	-13.991	-16.114	2.2633	-17.405	-13.088	-58.493	41.714	-77.54	-121.61	26.839	-56.98	-147.57	-2.8156
137.65	-0.3103	20.285	-42.221	-0.86079	-13.989	-16.108	2.2657	-17.386	-13.086	-58.492	41.73	-77.547	-121.6	26.841	-56.98	-147.57	-2.8264
137.65	-0.31223	20.28	-42.224	-0.86269	-13.992	-16.111	2.2646	-17.39	-13.089	-58.493	41.714	-77.55	-121.6	26.838	-56.975	-147.57	-2.8117
137.64	-0.31327	20.277	-42.24	-0.85887	-13.999	-16.109	2.2672	-17.4	-13.091	-58.495	41.713	-77.543	-121.6	26.841	-56.994	-147.56	-2.8258
137.65	-0.31329	20.296	-42.228	-0.853	-13.988	-16.109	2.2672	-17.4	-13.083	-58.491	41.719	-77.547	-121.6	26.839	-56.976	-147.57	-2.8247
137.65	-0.3103	20.285	-42.219	-0.85892	-13.987	-16.114	2.2618	-17.392	-13.077	-58.487	41.724	-77.54	-121.6	26.843	-56.976	-147.57	-2.8238
137.65	-0.31049	20.286	-42.221	-0.86079	-13.989	-16.114	2.2633	-17.405	-13.077	-58.486	41.708	-77.535	-121.61	26.842	-56.987	-147.56	-2.8062
137.66	-0.31591	20.287	-42.229	-0.85411	-13.99	-16.109	2.2545	-17.408	-13.082	-58.49	41.707	-77.536	-121.61	26.839	-56.988	-147.58	-2.8137
